122,45100,190845,-396.00,-972.00,-8.00,140.00,-29.00,-141.00
122,45275,191022,-396.00,-976.00,8.00,140.00,-25.00,-138.00
120,45449,191196,-404.00,-976.00,4.00,141.00,-25.00,-136.00
121,45624,191371,-404.00,-976.00,8.00,140.00,-27.00,-140.00
120,45798,191545,-404.00,-968.00,4.00,141.00,-28.00,-139.00
121,45973,191720,-396.00,-968.00,-8.00,140.00,-24.00,-139.00
120,46148,191895,-400.00,-976.00,4.00,138.00,-28.00,-140.00
121,46322,192070,-400.00,-976.00,0.00,139.00,-27.00,-141.00
121,46497,192244,-400.00,-976.00,0.00,137.00,-24.00,-139.00
121,46671,192419,-408.00,-976.00,8.00,139.00,-25.00,-138.00
121,46846,192593,-408.00,-964.00,4.00,142.00,-29.00,-137.00
122,47021,192769,-400.00,-968.00,4.00,142.00,-26.00,-141.00
121,47196,192943,-404.00,-976.00,0.00,142.00,-29.00,-141.00
120,47370,193118,-400.00,-976.00,0.00,141.00,-26.00,-140.00
120,47545,193293,-404.00,-976.00,4.00,137.00,-27.00,-141.00
121,47719,193467,-396.00,-972.00,0.00,140.00,-25.00,-138.00
121,47894,193642,-404.00,-972.00,-4.00,141.00,-26.00,-140.00
120,48070,193817,-404.00,-964.00,-4.00,140.00,-25.00,-139.00
120,48244,193993,-400.00,-976.00,4.00,140.00,-27.00,-140.00
121,48419,194167,-396.00,-972.00,4.00,141.00,-27.00,-139.00
120,48593,194342,-408.00,-968.00,4.00,139.00,-26.00,-141.00
121,48770,194516,-400.00,-968.00,-8.00,142.00,-27.00,-138.00
120,48944,194693,-404.00,-968.00,8.00,139.00,-29.00,-140.00
120,49119,194867,-400.00,-972.00,0.00,141.00,-25.00,-141.00
121,49293,195042,-396.00,-968.00,0.00,139.00,-29.00,-138.00
121,49467,195216,-404.00,-976.00,4.00,140.00,-25.00,-140.00
121,49642,195391,-400.00,-968.00,0.00,140.00,-27.00,-138.00
122,49816,195565,-396.00,-972.00,0.00,140.00,-27.00,-140.00
121,49991,195740,-396.00,-976.00,4.00,141.00,-27.00,-137.00
122,50165,195914,-404.00,-976.00,4.00,141.00,-27.00,-138.00
121,50340,196089,-400.00,-976.00,8.00,139.00,-24.00,-138.00
121,50514,196263,-400.00,-972.00,4.00,140.00,-30.00,-139.00
120,50690,196439,-396.00,-972.00,4.00,141.00,-29.00,-135.00
120,50864,196613,-404.00,-972.00,4.00,139.00,-28.00,-142.00
121,51039,196788,-396.00,-976.00,4.00,142.00,-27.00,-140.00
120,51214,196962,-408.00,-972.00,-8.00,140.00,-25.00,-141.00
120,51389,197138,-396.00,-976.00,-4.00,142.00,-28.00,-140.00
120,51565,197314,-400.00,-980.00,-4.00,141.00,-30.00,-140.00
121,51740,197489,-400.00,-976.00,-4.00,142.00,-29.00,-140.00
122,51916,197665,-404.00,-968.00,-4.00,143.00,-27.00,-138.00
